sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
900020,0.5,-100.0,-3.214,12.7856,-16.1001,-100.0,31674.2582,2631.4653,14385.649,,,,
900020,0.51,-100.0,-3.214,11.6267,-14.7812,-100.0,32964.4205,2813.5257,15936.5295,,,,
900020,0.53,-100.0,-2.1605,9.721,-12.6016,-100.0,40648.3253,3292.728,19518.6224,,,,
900020,0.54,-100.0,-2.1605,8.7676,-11.6373,-100.0,42989.0365,3569.7965,21592.7967,,,,
900020,0.52,-100.0,-3.214,10.6405,-13.6301,-100.0,39931.0831,3034.5503,17642.2354,,,,
900020,0.55,-100.0,-2.1605,8.0346,-10.7999,-100.0,48964.3218,3902.5312,23870.0538,,,,
900020,0.56,-100.0,-2.1605,7.3126,-10.0156,-100.0,56298.1727,4268.4148,26403.8575,,,,
900020,0.57,-100.0,-2.1605,6.6256,-9.2944,-100.0,60568.7038,4670.2091,29182.2367,,,,
900020,0.58,-100.0,-2.1605,6.0462,-8.6676,-100.0,66692.6059,5124.4437,32268.8212,,,,
900020,0.59,-100.0,-2.1605,5.4722,-8.0696,-100.0,77444.1419,5621.7667,35668.9259,,,,
900020,0.67,-100.0,-1.3704,2.6473,-4.8195,-100.0,151441.3333,11785.0051,79177.5368,,,,
900020,0.75,-55.1232,-0.7778,1.3724,-3.0283,88989.6124,342576.0516,23981.8963,175518.3038,,,,
900020,0.68,-100.0,-1.3704,2.4422,-4.5418,-100.0,179371.0726,12916.4103,87468.4342,,,,
900020,0.76,-73.8309,-0.7778,1.271,-2.8605,101343.9348,356490.0734,26121.0752,193804.1924,,,,
900020,0.6,-100.0,-2.1605,5.0091,-7.5477,-100.0,83315.8687,6167.3878,39409.8313,,,,
900020,0.69,-98.7746,-1.3704,2.2087,-4.278,-98.7746,204154.8217,14141.5194,96618.7869,,,,
900020,0.77,-55.1232,-0.7778,1.1719,-2.7009,103729.0548,389897.3117,28445.2947,214089.8769,,,,
900020,0.61,-100.0,-2.1605,4.5303,-7.0485,-100.0,88447.6255,6770.8015,43547.4208,,,,
900020,0.7,-98.7746,-1.3704,2.0414,-4.0335,-98.4898,220341.441,15473.1316,106761.0662,,,,
900020,0.78,-30.5693,-0.7778,1.083,-2.5514,122865.2097,418029.9051,30903.2305,236444.6345,,,,
900020,0.62,-100.0,-2.1605,4.1236,-6.6003,-100.0,98689.783,7431.5025,48103.9041,,,,
900020,0.71,-98.7746,-1.3704,1.8817,-3.8048,-91.8026,225524.3953,16927.3847,117913.9268,,,,
900020,0.79,-30.5693,-0.7778,1.0112,-2.4099,127858.0903,457202.5193,33508.093,261131.2902,,,,
900020,0.63,-100.0,-1.3704,3.7637,-6.1822,-100.0,105816.0188,8161.3722,53160.0923,,,,
900020,0.72,-73.8309,-1.3704,1.7347,-3.5914,63032.0964,264462.3477,18484.4942,130228.4115,,,,
900020,0.64,-100.0,-1.3704,3.4656,-5.8097,-100.0,120442.3092,8940.9045,58735.6592,,,,
900020,0.73,-73.8309,-1.3704,1.607,-3.3933,73194.404,270358.7937,20190.8561,143820.3482,,,,
900020,0.65,-100.0,-1.3704,3.1248,-5.4503,-100.0,128706.8789,9826.0977,64878.7906,,,,
900020,0.74,-73.8309,-0.7778,1.4809,-3.2009,82489.969,298015.4754,22024.2763,158881.7172,,,,
900020,0.66,-100.0,-1.3704,2.8767,-5.1225,-100.0,141245.3376,10765.1373,71689.3209,,,,
