sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
800000,0.5,-70.0979,-8.7578,10.2239,-32.4411,-50.4988,371.171,32.343,-0.0708,,,,
800000,0.51,-66.8321,-6.9518,9.0234,-27.5165,-50.4988,452.9272,39.5745,22.0884,,,,
800000,0.53,-62.5526,-6.0589,6.3958,-20.5691,-50.4964,661.4595,58.9763,82.116,,,,
800000,0.54,-60.1434,-5.9837,5.4214,-18.2163,-50.4939,775.891,71.7225,122.4386,,,,
800000,0.52,-64.7317,-7.0913,7.6353,-23.6043,-50.4988,523.4262,48.3528,49.2032,,,,
800000,0.55,-54.6734,-5.852,4.6661,-16.3636,-38.7384,1082.341,87.5134,171.7851,,,,
800000,0.56,-53.026,-5.8708,4.0795,-14.8671,-29.5321,1130.5949,106.4625,231.8063,,,,
800000,0.57,-49.4761,-4.9675,3.6268,-13.637,-10.417,1403.0621,129.5615,304.9262,,,,
800000,0.58,-44.1092,-4.958,3.261,-12.5923,11.6281,1928.9419,158.1299,395.0147,,,,
800000,0.59,-40.0894,-4.901,2.9564,-11.705,41.9083,2428.2358,192.346,504.242,,,,
800000,0.67,-25.5513,-3.0089,1.6649,-7.4125,431.2459,12423.1018,902.999,2880.1871,,,,
800000,0.75,-16.607,-2.0292,1.1285,-5.2291,3904.974,46781.3099,4072.1319,14559.7477,,,,
800000,0.68,-21.5813,-2.9895,1.5752,-7.0723,661.4595,14305.0631,1093.156,3535.4193,,,,
800000,0.76,-17.441,-2.9701,1.0794,-5.0203,3985.8825,57161.343,4901.1818,17792.5155,,,,
800000,0.6,-36.3337,-4.901,2.7031,-10.9321,63.2342,2926.866,233.6706,637.3893,,,,
800000,0.69,-21.6049,-2.9895,1.4949,-6.7586,969.8229,18959.9464,1321.0117,4337.303,,,,
800000,0.77,-14.9563,-2.0096,1.0365,-4.8213,5526.8423,74164.6021,5891.168,21723.7331,,,,
800000,0.61,-34.247,-4.0652,2.4858,-10.2543,99.376,3671.7349,283.8298,800.3517,,,,
800000,0.7,-20.7258,-2.9895,1.4217,-6.4608,1233.0911,20138.5881,1597.2799,5316.2462,,,,
800000,0.78,-15.0583,-1.9998,0.9923,-4.6292,6911.5287,88811.4046,7045.4563,26503.9452,,,,
800000,0.62,-29.8449,-3.9884,2.2953,-9.6521,129.338,4506.8381,344.7731,999.006,,,,
800000,0.71,-19.9571,-2.9798,1.3491,-6.1839,1373.2985,26148.2613,1930.9937,6512.715,,,,
800000,0.79,-13.1775,-1.9998,0.9568,-4.446,8813.4712,110691.2449,8453.9957,32372.9986,,,,
800000,0.63,-28.4133,-3.95,2.1374,-9.1167,203.4468,4791.7189,418.4587,1242.3514,,,,
800000,0.72,-16.6737,-2.9798,1.2886,-5.926,1699.5028,27219.5096,2330.3891,7966.5166,,,,
800000,0.64,-28.6777,-3.9596,2.0014,-8.6285,270.6332,6911.5287,507.5399,1537.4565,,,,
800000,0.73,-16.707,-2.9701,1.2324,-5.6808,2378.1717,39058.3266,2809.8445,9746.799,,,,
800000,0.65,-27.8491,-3.95,1.8734,-8.1851,352.6955,7965.2154,615.3974,1899.9177,,,,
800000,0.74,-16.6487,-2.0194,1.1779,-5.448,2479.3113,44943.0074,3374.004,11907.3996,,,,
800000,0.66,-22.5361,-3.0089,1.7646,-7.7853,498.9805,9555.8738,744.7622,2340.6247,,,,
