sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
800000,0.5,-32.7886,-4.9293,2.3371,-10.834,1428.2867,130513.005,7318.5855,14548.4039,,,,
800000,0.51,-31.3831,-4.9293,2.2194,-10.3818,1474.5984,259426.0138,9857.8129,19662.7875,,,,
800000,0.53,-29.135,-4.901,2.02,-9.5824,3123.5117,319742.1796,17884.4132,35791.4821,,,,
800000,0.54,-27.7177,-4.901,1.9298,-9.2218,4512.209,371230.4998,24044.9478,48243.841,,,,
800000,0.52,-29.8018,-4.9293,2.1155,-9.9658,2022.3625,259426.0138,13288.6095,26536.968,,,,
800000,0.55,-25.5051,-4.901,1.8481,-8.8858,6305.0677,563888.5699,32260.9289,65033.5456,,,,
800000,0.56,-28.5045,-3.969,1.7721,-8.5664,8794.8469,674521.4806,43333.39,87645.0872,,,,
800000,0.57,-22.4262,-3.9404,1.7036,-8.2704,10862.0888,936760.4691,58112.3505,118046.2133,,,,
800000,0.58,-23.1333,-3.9404,1.6408,-7.9885,17054.1015,1690459.0998,78248.7377,159067.7624,,,,
800000,0.59,-23.1104,-3.9404,1.5775,-7.7202,20419.0778,1451355.4806,105014.627,214438.3222,,,,
800000,0.67,-16.6729,-2.9701,1.2102,-5.9264,267290.4384,3898212.5823,446737.6279,1752297.7455,,,,
800000,0.75,-13.1254,-1.99,0.9561,-4.4835,2237527.9055,6128482.274,413293.7733,4169910.3363,,,,
800000,0.68,-16.6729,-2.9701,1.1737,-5.7214,360309.0145,4200017.3271,445718.2969,2054958.625,,,,
800000,0.76,-14.019,-1.99,0.9284,-4.3273,2417705.9652,6280910.0139,407413.4845,4470891.3812,,,,
800000,0.6,-21.7127,-3.9404,1.5215,-7.4666,31065.0277,1903930.528,140359.3666,288809.1525,,,,
800000,0.69,-15.7308,-2.9701,1.1423,-5.5256,457531.0277,4470214.2475,442536.9258,2357982.4291,,,,
800000,0.77,-12.3263,-1.99,0.9068,-4.1753,2660131.0507,6944522.2842,401841.2699,4772554.3691,,,,
800000,0.61,-20.7804,-3.9404,1.4654,-7.2254,39471.9394,2206493.2827,186872.6982,388507.2901,,,,
800000,0.7,-15.7559,-2.9701,1.1051,-5.3353,616729.6394,4679308.6377,438276.4827,2658454.6463,,,,
800000,0.78,-13.1254,-1.99,0.8788,-4.0261,3172817.6718,6795232.7778,395179.8684,5074724.4707,,,,
800000,0.62,-21.2042,-3.9404,1.4177,-6.9958,60003.1197,2416495.1397,244477.1253,521826.3032,,,,
800000,0.71,-14.9557,-2.9701,1.0729,-5.1527,1024745.086,4981048.7302,433374.0237,2960901.2391,,,,
800000,0.79,-12.3002,-1.99,0.8536,-3.8836,3416274.8704,7214627.7296,388579.5034,5376761.5789,,,,
800000,0.63,-21.5492,-2.999,1.3739,-6.7774,67626.2335,2630836.8232,309466.3869,696115.2314,,,,
800000,0.72,-15.7057,-2.0192,1.0402,-4.9779,1236730.4376,5437094.9799,428611.7557,3262783.8293,,,,
800000,0.64,-21.5959,-2.9701,1.3276,-6.5585,80911.5211,2932042.7582,369854.6862,914300.2981,,,,
800000,0.73,-14.8796,-1.99,1.011,-4.8086,1296105.8123,5468296.4513,423584.091,3565233.8865,,,,
800000,0.65,-18.3554,-2.9701,1.2869,-6.3446,134470.9749,3265366.502,415131.7757,1172070.5972,,,,
800000,0.74,-14.8796,-1.99,0.9809,-4.6419,1840451.5088,5890893.9547,418395.8592,3867343.417,,,,
800000,0.66,-19.9086,-2.9701,1.2485,-6.1318,192444.5031,3655366.502,438732.0369,1456348.3368,,,,
