sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
4000,0.5,-99.9391,-10.0039,19.3143,-26.4953,89.1001,89.9961,0.2655,89.5277,349,77587,6566.6847,4423.8039
4000,0.51,-96.5143,-10.0129,24.6245,-35.5491,89.1005,220332903.0588,85237238.2775,53020807.9278,208,507964,63526.5461,29233.3156
4000,0.52,-82.595,-10.0489,16.8673,-34.229,89.1005,426931511.6222,194791870.7422,211115359.3973,164,512882,61327.5878,26199.6356
4000,0.53,-66.0519,-10.0039,11.4064,-30.522,89.1006,623550360.431,271358860.4205,413084933.1718,172,381717,79764.0497,32447.5228
4000,0.54,-54.1858,-10.0309,8.0184,-26.9074,89.1005,826023341.0594,312363608.1042,638467499.7829,178,284847,59816.9797,24329.1163
4000,0.55,-48.2773,-10.0129,5.927,-23.9172,89.1006,1022890371.5955,327406407.6017,867867104.2681,150,442869,94045.0532,36848.3346
4000,0.56,-43.9721,-10.0039,4.5751,-21.3378,89.1051,1230832445.4602,303290301.3507,1109197102.0813,148,365609,78317.7428,30684.585
4000,0.57,-39.4237,-10.4751,4.063,-19.0371,89.1051,1422831365.0149,311218430.6305,1318195690.2984,142,313971,67159.4072,26314.55
4000,0.58,-36.3592,-9.7515,3.3648,-17.1689,89.114,1624898245.87,283419694.8971,1539346137.517,148,274969,58758.9023,23023.1032
4000,0.59,-35.491,-8.8582,3.0075,-15.5703,89.114,1830531040.554,243185988.5819,1757856389.8901,112,478596,102693.0926,39034.5682
4000,0.6,-30.5951,-8.6939,2.7954,-14.3154,89.1051,2025459356.2792,210264639.8526,1969032517.9443,126,432874,92419.0078,35133.255
4000,0.61,-27.7625,-7.1098,2.4582,-13.1514,89.1764,2222723068.3323,186188018.4943,2175759528.8027,108,391852,84007.5543,31932.9929
4000,0.62,-30.713,-6.8773,2.2858,-12.178,89.1407,2434824723.8449,168957207.8938,2379503933.0593,107,359968,77013.2757,29275.7421
4000,0.63,-25.4022,-6.8028,2.1535,-11.2887,89.221,2623394624.2041,153344723.3489,2582335764.5855,100,329858,71090.7351,27021.8595
4000,0.64,-21.4872,-5.8708,1.977,-10.5473,89.2031,2827573185.3698,108437688.202,2787099248.4695,95,306640,66022.8356,25094.1609
4000,0.65,-26.3915,-5.8614,1.8418,-9.8655,89.3013,3027391515.5377,106138914.4724,2987800973.1163,105,285770,61611.8941,23420.1298
4000,0.66,-17.507,-4.9295,1.7709,-9.2595,89.4086,3221072553.1311,101325350.9421,3188531641.0445,97,269134,57758.5098,21953.9699
4000,0.67,-17.54,-4.9961,1.7205,-8.7744,89.3013,3424879358.298,107607459.3038,3387732092.7319,101,500794,106868.6115,39570.9397
4000,0.68,-16.6487,-4.939,1.5417,-8.2237,3554001482.452,3626753595.5494,9308866.1697,3591734925.8749,102,472907,100924.9745,37374.9229
4000,0.69,-17.6718,-4.92,1.4959,-7.7948,3758528954.5157,3828874726.0164,9153646.4162,3791574988.2853,92,447180,95613.9314,35408.6478
4000,0.7,-14.9308,-3.998,1.3928,-7.3785,3958931215.4468,4020616938.9576,9153096.414,3991831436.4769,89,424364,90830.1557,33636.0682
4000,0.71,-14.0801,-3.9692,1.347,-7.0045,89.5249,4223473822.1246,66886826.9987,4190679421.987,86,404523,86511.0829,32035.7334
4000,0.72,-13.2036,-3.95,1.3019,-6.7082,4360820977.0995,4423622768.779,8823533.8529,4391733914.6728,85,385902,82577.2255,30578.9415
4000,0.73,-14.02,-3.95,1.238,-6.3861,4562032418.0209,4623453253.8548,8879917.8965,4591916565.9638,84,368953,78982.9456,29248.7311
4000,0.74,-13.1949,-3.9404,1.1725,-6.0682,4759117342.1697,4825669079.4075,8843027.4344,4791476511.487,82,353851,75704.7181,28033.6457
4000,0.75,-12.2742,-3.0089,1.1171,-5.7945,4961585681.175,5025213922.8515,8743317.0928,4991796558.1595,80,339020,72666.4913,26909.7395
4000,0.76,-12.2742,-2.9992,1.0893,-5.5213,5159475128.3423,5219457620.8771,8591676.8449,5191505182.9042,82,326019,69877.7259,25875.9805
4000,0.77,-10.5467,-2.9798,1.0553,-5.2563,5357023471.3325,5419282067.3854,8439470.1881,5391744210.8189,80,313570,67285.0273,24915.8661
4000,0.78,-10.5467,-2.9798,0.9952,-5.0195,5559251917.2461,5619269005.9077,8464767.2705,5591596122.5158,76,303010,64882.685,24027.2164
4000,0.79,-11.3881,-2.9701,0.9741,-4.7921,89.5159,5817849712.6506,91930468.7965,5790221152.2257,72,291860,62647.2256,23199.0918
