sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
4,0.5,-17.5553,-8.6755,3.316,-12.0877,4979918568.032,5005858395.6026,9808224.0135,4989411187.3882,63,337275,72674.1737,26929.96
4,0.51,-16.7225,-9.6426,2.7671,-12.5347,5262965044.7961,5307411222.9485,17628812.5099,5278548622.673,65,318858,68711.2518,25417.86
4,0.52,-12.3786,-9.5618,1.1184,-10.5525,5582805480.5867,5608374145.4625,9957829.4078,5594229995.2607,63,299800,64669.3762,23990.57
4,0.53,-11.3879,-8.8115,0.9333,-9.9115,5883850950.845,5913070597.3535,10863428.5113,5897707167.4156,71,285384,61572.1593,22792.57
4,0.54,-11.3615,-8.7027,0.9596,-9.8642,6174257601.4064,6214590759.2895,14575685.1906,6196557210.7521,54,272986,58646.854,21704.27
4,0.55,-11.4143,-8.6483,1.029,-10.0495,6442990244.924,6506057009.0369,26532583.6236,6480217617.7313,69,259705,56067.0462,20747.52
4,0.56,-12.3263,-8.6483,1.5255,-10.0557,6768819288.5317,6802922928.7968,13358067.2964,6786813960.7658,61,494776,105060.8921,38035.875
4,0.57,-10.4929,-6.9045,1.3317,-8.9153,7074417503.9548,7089850806.802,5744025.763,7082385381.8199,66,474989,100868.692,36445.5385
4,0.58,-11.3615,-5.852,1.9893,-8.2074,7370861973.6158,7390732240.9855,7990730.2252,7377683652.6346,62,456131,96678.9238,34976.5673
4,0.59,-8.7571,-7.753,0.4692,-8.2484,7674526036.7823,7693205690.8707,7360006.2828,7681361829.6302,59,438090,92989.4732,33620.1827
4,0.6,-10.4929,-6.7935,1.5518,-7.8166,7963792667.4527,8013677503.0721,18176453.4404,7986469904.247,53,421659,89265.8562,32308.9904
4,0.61,-10.5729,-8.7299,0.6517,-9.6403,8266696717.8066,8296854910.6185,11898649.875,8287055913.9336,54,405545,86066.4132,31135.9519
4,0.62,-6.8212,-4.9293,0.7799,-6.099,8577230693.5387,8611582795.4067,13258532.6268,8590036781.7742,52,390745,83081.3212,30060.8654
4,0.63,-8.7299,-5.852,1.1581,-6.8348,8879765144.6191,8890497636.669,4449241.3212,8882830553.9241,55,378005,80424.3212,29078.6346
4,0.64,-10.5995,-5.852,1.8195,-7.5235,9166714995.0363,9205341890.2374,14795989.8683,9188533668.0289,56,366084,77738.6775,28111.1635
4,0.65,-6.7935,-4.986,0.6394,-5.8849,9472950660.9829,9493566811.7418,8958701.762,9483214074.3002,50,354470,75323.3962,27233.2692
4,0.66,-9.5618,-3.9976,2.1249,-6.3206,9787148935.3417,9793361472.2026,2544491.7895,9791440382.6899,47,342731,72899.7189,26374.7019
4,0.67,-5.9642,-3.969,0.8328,-5.4093,10073227418.0326,10089365444.2415,6470715.638,10083872016.8257,41,333734,70820.3868,25608.5192
4,0.68,-6.8212,-4.901,0.679,-5.8636,10381270551.5088,10414780744.2155,13786536.9149,10401649654.9644,48,322725,68643.0656,24829.3942
4,0.69,-6.849,-5.852,0.4917,-6.3436,10679563567.8939,10695050033.315,5888642.6041,10689032487.4824,49,314097,66749.8217,24141.25
4,0.7,-7.7255,-3.969,1.3886,-6.092,10986347327.6324,11001646896.3178,5888681.7435,10996067483.9529,48,305334,64940.2181,23487.2115
4,0.71,-6.849,-3.9404,1.1875,-5.8726,11269072021.3306,11310321252.6992,14775829.6748,11289762553.812,50,297786,63227.2929,22875.0865
4,0.72,-6.7935,-3.9404,1.1964,-5.5665,11575464611.0156,11603752618.8024,12344470.2305,11588252638.9319,41,290071,61638.0623,22302.9615
4,0.73,-6.849,-3.9404,1.2156,-5.1888,11878465466.502,11899639323.8528,7616192.5685,11887987461.411,42,283127,60042.0627,21727.3462
4,0.74,-5.852,-4.901,0.4118,-5.1387,12159983814.8149,12192627972.3473,11735401.5803,12177146952.9327,38,276000,58597.9536,21177.0673
4,0.75,-4.901,-3.9404,0.4803,-4.4207,12469225012.2541,12509278613.149,14797230.8214,12491644912.7615,47,268374,57106.1052,20672.3173
4,0.76,-4.9293,-3.9404,0.4282,-4.1876,12791165095.8486,12805591925.3021,5301249.5126,12799081861.8097,39,262291,55792.3807,20177.7885
4,0.77,-4.901,-3.9404,0.412,-4.1877,13068782226.9458,13111983736.5132,17558472.7238,13096270219.279,44,256713,54493.3085,19713.7596
4,0.78,-4.0364,-2.9701,0.4358,-3.7218,13362547671.9328,13396208095.9492,12740222.8811,13381071793.27,38,251061,53331.1615,19293.1346
4,0.79,-3.9404,-2.999,0.4707,-3.4697,13679409700.3523,13729327495.2135,17825837.6732,13705872577.1067,39,491143,102557.9773,36269.0463
