sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
3400,0.5,-76.8662,-4.6187,12.8099,-28.6363,14912123944.183,15277826782.3415,16379281.8328,14973215129.6341,56,449860,93710.0696,33206.499
3400,0.51,-74.2957,-4.6187,12.6565,-26.1106,15220332329.3676,15328546931.6296,14553343.8348,15272882333.8186,71,441173,91872.2173,32556.0414
3400,0.52,-74.2957,-4.6187,12.7881,-24.1738,15501016925.5763,15630506306.1465,15068174.6754,15572419449.7196,56,432549,90107.8669,31930.9165
3400,0.53,-74.2957,-4.6187,12.1965,-22.4481,15824280370.696,15925368280.868,15200093.3397,15872743717.9387,55,424212,88404.77,31327.7453
3400,0.54,-71.4397,-4.6187,12.1598,-20.285,16117776400.2048,16302183231.644,15347328.6887,16173129937.6344,65,416375,86764.9334,30746.8469
3400,0.55,-79.1795,-4.6187,11.3337,-18.2625,16418959883.9473,16536982839.1556,14828744.9047,16472488420.513,67,408659,85189.1776,30189.0574
3400,0.56,-81.2616,-3.6274,10.9177,-16.4676,16722978776.5637,16825522247.5626,14798332.527,16772040238.4172,60,401348,83672.0664,29651.1939
3400,0.57,-68.2663,-3.214,10.1006,-14.7055,17020538126.3359,17187094558.8483,15004028.9862,17072427998.775,66,394364,82201.2515,29130.0267
3400,0.58,-74.2957,-3.214,9.6854,-13.5457,17318805797.256,17426495185.5126,14821376.7421,17372069090.0585,68,387621,80785.7374,28628.3754
3400,0.59,-60.8226,-3.214,8.846,-12.063,17618542839.1568,17731042839.1572,14769332.6211,17671871946.7553,63,380930,79417.1284,28143.8552
3400,0.6,-64.7404,-3.214,8.6161,-11.1757,17916104793.004,18024988758.2513,14486093.4393,17972131989.9001,70,374499,78092.1407,27674.0473
3400,0.61,-60.8226,-3.0622,7.5918,-9.9286,18212185797.2577,18325285797.258,14865958.2049,18271742805.2406,68,368519,76814.5633,27221.282
3400,0.62,-56.4696,-3.214,6.7392,-9.0354,18516065424.9197,18624038126.3389,14859554.4054,18571840925.7578,69,362603,75571.3993,26781.8082
3400,0.63,-56.4696,-2.1605,6.165,-8.2699,18819088758.2534,18923388758.2536,14435749.0052,18871916774.1823,73,356672,74374.3015,26356.5332
3400,0.64,-56.4696,-2.1605,5.859,-7.6941,19122688758.2539,19226808758.2542,14285685.4288,19171992946.1436,72,351337,73211.9838,25944.9868
3400,0.65,-56.4696,-2.1605,5.3632,-7.047,19422778758.2546,19516978758.2551,14374897.2721,19472134293.6862,72,345555,72083.3135,25545.4424
3400,0.66,-45.3391,-2.1605,4.6358,-6.4202,19719558758.2554,19819955424.9224,14070425.2521,19772245354.2153,71,340517,70991.3182,25158.201
3400,0.67,-46.2588,-2.1605,4.468,-6.0137,20020408758.2559,20122558758.2565,14259516.8895,20071875700.2108,74,335731,69933.0459,24783.2254
3400,0.68,-56.4696,-2.1605,4.0628,-5.576,20329435797.2627,20427958758.257,13924089.8419,20372226240.9779,59,330484,68904.5252,24418.6921
3400,0.69,-51.6329,-1.3704,3.7883,-5.1749,20619358758.2576,20719258758.2578,13920481.3489,20672066228.7828,73,325467,67905.0963,24064.4799
3400,0.7,-51.6329,-2.1605,2.868,-4.6996,20927578758.2583,21034768758.2585,13454103.1348,20972017696.032,71,320925,66935.9124,23721.1552
3400,0.71,-33.6528,-1.3704,2.5616,-4.3437,21211948758.259,21316578758.2589,13430910.4786,21272106579.4985,69,316390,65992.3986,23386.6951
3400,0.72,-46.2588,-1.3704,2.6717,-4.2189,21522538758.2594,21615318758.2597,13201117.7204,21571704992.3966,70,312212,65077.8612,23062.5614
3400,0.73,-33.6528,-1.3704,2.2282,-3.8321,21824248758.2601,21923008758.2602,13513341.8193,21871894540.4403,67,307463,64184.3932,22746.1033
3400,0.74,-33.6528,-1.3704,2.0198,-3.621,22127238758.2604,22216668758.2609,13296818.1857,22171806545.8851,66,303438,63318.7758,22439.2301
3400,0.75,-26.2809,-1.3704,1.7922,-3.3746,22422388758.2612,22525288758.2613,12994742.3828,22471750407.2987,69,299342,62473.2747,22139.8284
3400,0.76,-33.6528,-1.3704,1.6204,-3.1812,22729938758.2617,22814338758.2619,12624961.8935,22771701936.5905,69,295533,61652.5276,21848.8588
3400,0.77,-33.6528,-1.3704,1.4206,-2.96,23028348758.2621,23120898758.2624,12508797.9149,23072065831.3187,74,291536,60849.2325,21564.2862
3400,0.78,-18.0898,-1.3704,1.1063,-2.7678,23327298758.2627,23418028758.2628,12420012.7151,23371985732.4971,67,287703,60070.4951,21288.2039
3400,0.79,-18.0898,-1.3704,1.0269,-2.5985,23633868758.2631,23713498758.2631,12137078.8518,23672183906.5337,72,284222,59309.698,21018.4757
