sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
10,0.5,-55.3241,-31.9068,7.5266,-43.4875,9957387614.5353,9991651864.5623,9920234.421,9974100605.3597,85,336753,71522.1145,25915.1731
10,0.51,-50.3601,-24.3409,8.6762,-38.7865,10176096497.2052,10221117216.5885,12376033.1456,10191046190.8104,70,330198,70042.3132,25348.7462
10,0.52,-55.3241,-31.9068,6.4677,-42.1144,10370505063.5926,10407769678.6751,10340435.2554,10384029427.2476,74,324197,68756.3796,24882.5231
10,0.53,-57.6183,-24.3409,10.0786,-38.3155,10558082026.4435,10673651395.0757,30325892.2371,10588118130.2092,84,317629,67428.0635,24396.2577
10,0.54,-63.8125,-31.9068,10.9916,-42.9521,10771315210.3373,10998504133.5072,64272128.3224,10807251605.2438,84,311491,65974.2933,23873.1923
10,0.55,-56.9947,-31.9068,8.3677,-41.9393,10974123310.7318,10998144430.657,6422029.35,10985116308.0945,82,305450,64917.8075,23519.2769
10,0.56,-50.3601,-24.3409,8.3936,-34.8265,11172583091.0408,11198753667.6654,6753474.983,11187742683.5449,75,300157,63769.7117,23093.7269
10,0.57,-44.8445,-24.3409,7.5421,-34.1633,11376317319.9064,11408491375.1239,8774222.2859,11386425807.3324,77,295084,62669.9388,22689.4731
10,0.58,-55.3241,-15.9344,11.4758,-29.3896,11570502782.6749,11598574519.8615,9407167.0756,11584989944.0766,73,289805,61618.3476,22311.7385
10,0.59,-44.8445,-24.3409,8.0496,-32.8299,11773765228.9078,11798052097.2356,6998014.1717,11789845223.0626,68,284687,60507.2401,21914.0346
10,0.6,-31.9068,-6.5938,7.6209,-20.7168,11965615370.6895,12001542934.762,9937713.6869,11983335228.6242,75,280679,59544.5696,21562.0346
10,0.61,-44.8445,-15.9344,9.7055,-28.2735,12177425990.8547,12187613238.5122,3029907.089,12183279754.5669,76,275815,58563.5985,21211.9808
10,0.62,-50.3601,-15.9344,9.8555,-31.2535,12367930497.408,12393907871.0551,7908685.3542,12383473885.1135,87,271319,57587.2229,20858.9346
10,0.63,-50.3601,-6.5937,11.8048,-26.5212,12568714819.7934,12597070132.6573,9342103.7712,12580072686.8813,74,267332,56712.7426,20544.0538
10,0.64,-31.9728,-6.5938,8.2977,-21.48,12761725460.6158,12795259528.6996,9396285.9104,12783083026.7614,82,262607,55823.2418,20223.2731
10,0.65,-38.7162,-6.5938,9.1139,-19.7521,12967310308.8344,12991536102.1492,6417089.1894,12975609657.1749,79,258836,55004.1771,19915.5462
10,0.66,-38.7162,-6.5938,10.4945,-18.6889,13179891563.8607,13198031563.8607,5967593.1735,13186661415.2471,79,254415,54105.7979,19599.3808
10,0.67,-44.8445,-6.5937,11.0844,-23.5144,13370419798.3161,13396325777.8711,8638570.3646,13383108674.2468,78,250989,53303.5271,19306.8423
10,0.68,-38.7162,-4.0625,10.3103,-15.9045,13578249300.6483,13593882848.3505,5084357.8034,13586075356.4441,84,493799,103356.972,36589.0778
10,0.69,-31.9068,-6.5937,8.105,-14.6423,13774603498.3306,13798433355.5206,6342124.4975,13785548592.675,77,487081,101886.1705,36061.0296
10,0.7,-31.9068,-6.5938,8.9396,-17.3097,13965147143.3232,13991731093.1407,7341097.4823,13976508516.676,76,480260,100455.4642,35568.9222
10,0.71,-24.3409,-4.0625,5.8668,-9.2518,14167863498.3306,14206558525.3789,9806730.9413,14185953446.8196,76,473277,98976.056,35044.4481
10,0.72,-24.3409,-4.0625,6.5101,-10.6644,14362594133.6605,14398275998.3306,9850340.634,14381915488.8558,79,466629,97638.6467,34566.3889
10,0.73,-16.0866,-4.0625,4.914,-8.6518,14578464133.6605,14597771093.1407,6159401.4593,14586975921.5467,79,460191,96267.9219,34083.7704
10,0.74,-15.9344,-4.0625,4.8381,-10.0769,14772043498.3306,14791003498.3306,6892816.2482,14781387724.3001,82,453998,94987.6518,33633.6704
10,0.75,-24.3409,-4.0625,7.5618,-10.571,14964152848.3505,14996874133.6605,10424851.0422,14979365046.0535,78,447961,93746.7136,33189.2333
10,0.76,-15.9344,-4.0625,3.4967,-6.0091,15172534133.6605,15191602248.3306,7004546.6107,15183614511.2678,77,442132,92478.1912,32743.6111
10,0.77,-15.9344,-2.375,3.7559,-5.4184,15366874133.6605,15400061715.703,9245390.3468,15382959699.8007,80,436277,91277.8277,32317.863
10,0.78,-31.9068,-2.375,8.3277,-7.1844,15572174133.6605,15596634133.6605,7421914.8776,15583565347.4104,77,430724,90106.4983,31904.3222
10,0.79,-24.3409,-2.375,7.9042,-8.752,15779039966.7791,15793899966.7791,5105302.7795,15784725481.8329,76,424958,88954.4207,31497.7926
