sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
4,0.5,-11.414,-6.9038,1.6834,-9.6399,9948674905.4021,9985247605.892,15590171.4164,9975665610.6233,41,336371,71513.3972,25876.25
4,0.51,-14.096,-8.6483,2.2581,-10.2386,10376809122.0093,10405594808.771,12448086.103,10390466858.6324,34,322984,68765.0484,24883.0481
4,0.52,-12.4037,-8.6483,1.3828,-10.2834,10761567071.2308,10800591305.6071,13893323.9181,10782598154.0577,41,312728,66326.0843,23965.9904
4,0.53,-10.6251,-5.9077,1.7942,-8.9275,11189724770.4969,11216712801.6127,9652118.1112,11201883276.2778,40,301128,63874.2111,23088.4135
4,0.54,-12.3518,-7.7255,2.0951,-10.2564,11589102203.5841,11622126727.5433,13488016.6448,11604304537.23,36,289724,61510.6366,22239.8654
4,0.55,-8.6483,-6.5692,0.8138,-7.4479,11943280933.5578,12018144356.7489,26512699.9123,11982167468.1842,39,280674,59596.1144,21557.4327
4,0.56,-7.7802,-5.9077,0.7728,-6.5973,12351704213.1814,12427988384.7246,32072348.4395,12392646348.3166,32,271236,57630.2091,20833.7596
4,0.57,-8.8104,-5.852,1.2652,-6.6195,12780147364.7374,12799346667.3969,7625511.6923,12792316498.1477,42,262420,55814.8325,20195.25
4,0.58,-6.8486,-5.9077,0.3921,-6.5858,13149683462.6837,13205310776.2392,21686819.3355,13183374652.7479,33,255983,54293.9318,19606.3654
4,0.59,-9.6153,-4.901,1.6812,-7.0396,13561078402.0232,13619797382.19,21080093.9272,13593734252.6356,34,494825,103305.6412,36574.1944
4,0.6,-8.6483,-4.901,1.3778,-6.5626,13959150776.2392,14021442213.6189,22911110.8721,13993856063.8867,36,480605,100414.6689,35523.2593
4,0.61,-6.7935,-5.852,0.4077,-6.5581,14377157984.8676,14411154374.1499,13936962.8554,14395738276.2578,33,466368,97604.7433,34533.7963
4,0.62,-6.7935,-5.852,0.4707,-6.3227,14775244247.6357,14801197984.8676,9213529.4866,14789011431.138,31,453638,95014.8399,33606.3148
4,0.63,-9.5618,-4.901,1.8527,-6.4065,15182204031.3141,15213969719.6743,11605606.9087,15198655799.8714,30,442446,92409.475,32698.6667
4,0.64,-6.8486,-4.901,0.8058,-5.6257,15569124992.4572,15590725852.2416,8571009.9815,15579758027.4049,31,430479,90126.0455,31905.2037
4,0.65,-8.7024,-4.901,1.5579,-6.0891,15986014859.7704,16001283653.091,5441564.8067,15993482307.907,31,420395,87857.0799,31071.8981
4,0.66,-7.7255,-4.901,1.0221,-6.0966,16381765244.9063,16418929614.4122,13347853.0534,16402201838.6057,29,409510,85703.9726,30304.0093
4,0.67,-6.7935,-4.901,0.7849,-5.6119,16770934408.9528,16806098019.7944,15422033.9398,16790896759.562,28,400639,83727.6878,29626.7778
4,0.68,-7.7255,-4.901,1.0221,-6.0966,17177095455.03,17203655009.8691,12275879.5918,17190526376.8861,28,390701,81761.4832,28920.3241
4,0.69,-3.9404,-2.9701,0.4202,-3.6978,17536702274.4351,17593053670.3084,22414755.6656,17568908239.3282,28,382424,79968.0907,28286.0741
4,0.7,-4.901,-3.9404,0.4665,-4.4349,17963820719.9762,18049057694.0365,34767164.7629,17996530893.64,28,373751,78156.4546,27637.6204
4,0.71,-6.7935,-3.9404,1.0633,-5.3717,18359902499.4516,18415903498.1518,21290928.8909,18388253926.0101,29,365483,76407.196,27031.9722
4,0.72,-6.7935,-3.9404,1.1648,-4.8938,18790025628.5639,18813547711.6663,8920625.3393,18802115809.7158,28,356668,74705.1975,26433.1574
4,0.73,-4.901,-3.0275,0.6759,-3.8787,19170505472.2783,19211867103.2301,14910187.8756,19188307375.1699,25,350407,73312.4907,25923.5463
4,0.74,-4.901,-3.9404,0.416,-4.1805,19563107711.6663,19598820127.52,13410037.2701,19582795575.0006,23,342807,71780.5748,25391.9444
4,0.75,-4.901,-3.9404,0.4803,-4.4207,19983788320.4628,20002665628.5639,8359084.8982,19992859028.6819,26,336029,70283.581,24851.4167
4,0.76,-3.9404,-2.9701,0.4851,-3.4552,20377113110.5207,20405422499.4516,10052043.806,20392109581.9661,24,329334,68874.1677,24369.3519
4,0.77,-4.901,-2.9701,0.6827,-3.938,20763592043.5649,20811750459.2576,20705452.1658,20789411403.6622,27,323038,67616.9132,23917.8241
4,0.78,-3.9404,-2.9701,0.4851,-3.4552,21193671923.1292,21209553110.5207,6467399.7007,21204252505.5204,25,316779,66290.7102,23453.2222
4,0.79,-4.901,-2.9701,0.6827,-3.938,21576916849.6413,21623515489.5268,16496405.7369,21600745639.1689,25,311076,65044.3566,23016.9352
