sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
2,0.5,-9.5618,-7.7255,0.9181,-8.6437,9958115212.0928,10013933007.2784,27908897.5928,9986024109.6856,35,334950,71288.8819,25825.2308
2,0.51,-10.5722,-7.8348,1.3687,-9.2035,10365042990.0724,10400635506.6125,17796258.27,10382839248.3425,34,323126,68614.3968,24838.3846
2,0.52,-10.6251,-7.7802,1.4225,-9.2026,10777486800.5185,10802072379.0767,12292789.2791,10789779589.7976,35,311153,66170.1712,23915.2115
2,0.53,-6.8486,-6.7935,0.0276,-6.8211,11169649213.261,11205126125.6101,17738456.1745,11187387669.4356,39,301466,64023.6442,23097.5
2,0.54,-7.7802,-7.7255,0.0273,-7.7528,11586702784.0671,11605539253.8354,9418234.8841,11596121018.9512,41,290752,61787.2293,22282.7692
2,0.55,-9.6153,-7.7802,0.9176,-8.6977,11981649243.1157,12015099156.327,16724956.6056,11998374199.7214,37,279856,59483.656,21500.3077
2,0.56,-6.7935,-6.7935,0.0,-6.7935,12386228570.4289,12391984957.6343,2878193.6027,12389106764.0316,37,272142,57806.0598,20882.4808
2,0.57,-8.6483,-5.9077,1.3703,-7.278,12789753041.6913,12795780981.3998,3013969.8542,12792767011.5456,38,262554,55829.3071,20200.6346
2,0.58,-8.6483,-6.7935,0.9274,-7.7209,13141067191.09,13210481392.3534,34707100.6317,13175774291.7217,34,254899,54182.6858,19591.0192
2,0.59,-8.6483,-5.9077,1.3703,-7.278,13559745998.8684,13573034825.2951,6644413.2134,13566390412.0817,36,494861,103598.042,36640.0926
2,0.6,-6.8486,-6.7935,0.0276,-6.8211,13984159585.0056,14002105558.8756,8972986.935,13993132571.9406,37,479009,100431.2618,35533.9259
2,0.61,-5.9077,-5.852,0.0279,-5.8799,14416447225.6465,14430552447.8606,7052611.107,14423499836.7535,36,466523,97465.7944,34475.3333
2,0.62,-7.7255,-6.7935,0.466,-7.2595,14804677984.8676,14809687225.6465,2504620.3894,14807182605.257,36,452678,94896.9984,33580.7593
2,0.63,-5.852,-4.901,0.4755,-5.3765,15201366459.9366,15211606195.3373,5119867.7003,15206486327.637,36,441783,92423.414,32692.0741
2,0.64,-5.852,-3.9973,0.9274,-4.9246,15572565461.5307,15603006353.7347,15220446.102,15587785907.6327,32,431471,90233.2095,31900.7778
2,0.65,-4.9573,-4.901,0.0282,-4.9291,15979451021.13,15995769208.7779,8159093.824,15987610114.9539,30,419807,87893.3488,31120.5556
2,0.66,-5.852,-4.901,0.4755,-5.3765,16395371625.9632,16396250212.4883,439293.2625,16395810919.2257,33,409261,85665.5092,30345.6481
2,0.67,-6.7935,-5.852,0.4707,-6.3227,16781732008.8431,16802737085.6108,10502538.3838,16792234547.227,32,399931,83739.1023,29618.6481
2,0.68,-4.901,-4.901,0.0,-4.901,17179458302.8226,17193699226.2622,7120461.7198,17186578764.5424,29,390747,81716.8508,28924.3333
2,0.69,-4.901,-3.9404,0.4803,-4.4207,17579220229.8182,17599737839.5964,10258804.8891,17589479034.7073,28,381978,79924.9065,28266.0
2,0.7,-5.852,-5.852,0.0,-5.852,17970180719.9762,17979058302.8226,4438791.4232,17974619511.3994,28,373962,78273.0851,27685.0741
2,0.71,-4.901,-3.9404,0.4803,-4.4207,18384975324.7788,18411625027.2813,13324851.2513,18398300176.03,30,364566,76314.9873,27011.9074
2,0.72,-4.901,-3.9404,0.4803,-4.4207,18763223825.7839,18789823093.3129,13299633.7645,18776523459.5484,29,357940,74871.0895,26470.7778
2,0.73,-4.901,-3.9404,0.4803,-4.4207,19187104673.0856,19213024066.4484,12959696.6814,19200064369.767,27,350056,73217.4056,25894.6296
2,0.74,-3.9404,-2.9701,0.4851,-3.4552,19588547434.5496,19604466067.9006,7959316.6755,19596506751.2251,28,342910,71746.7427,25373.037
2,0.75,-4.901,-3.9404,0.4803,-4.4207,19974828037.2582,19986509243.7467,5840603.2443,19980668640.5025,23,335958,70270.5344,24864.0926
2,0.76,-4.901,-2.9701,0.9654,-3.9355,20379591923.1292,20404111661.0149,12259868.9428,20391851792.0721,25,328851,68842.243,24373.7407
2,0.77,-2.9701,-2.9701,0.0,-2.9701,20766394894.2469,20791672643.08,12638874.4165,20779033768.6634,25,323358,67664.8555,23938.4444
2,0.78,-4.901,-3.0275,0.9367,-3.9643,21175069638.5233,21180911056.1609,2920708.8188,21177990347.3421,25,317319,66403.4861,23487.3333
2,0.79,-3.0275,-2.9701,0.0287,-2.9988,21587234299.3193,21632077277.4834,22421489.082,21609655788.4014,25,311300,65070.7928,23008.9259
