sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
1000,0.5,-23.4305,-6.849,2.3526,-11.9006,4928675117.0547,5039300330.9669,15121509.3976,4991406409.2889,56,341598,72677.2856,26913.459
1000,0.51,-22.4031,-5.88,2.2084,-11.3091,5242047637.4295,5337162333.9243,15102702.7966,5291723131.9982,54,322020,68554.9325,25388.2812
1000,0.52,-22.238,-6.7935,2.0949,-10.79,5542111791.3247,5641915606.7594,14755747.9818,5591451156.5047,50,305220,64886.2466,24028.4946
1000,0.53,-20.0517,-5.88,2.0162,-10.3428,5846397089.9797,5933135456.655,14872883.2594,5891115285.3122,54,290323,61595.3527,22807.5974
1000,0.54,-19.9802,-5.852,1.9892,-9.9069,6141759337.9909,6238446064.2174,14748040.5531,6191791659.8957,47,274062,58605.344,21701.9044
1000,0.55,-21.0161,-5.88,1.9898,-9.5337,6450467986.6081,6530115625.4572,14599512.1053,6491108948.3512,48,261657,55903.8831,20703.9455
1000,0.56,-17.5799,-5.852,1.6676,-8.9709,6735163461.4304,6853142500.6746,15302995.8437,6791243151.047,47,497605,105088.7724,38007.3956
1000,0.57,-17.4324,-4.9293,1.7899,-8.8036,7038692023.5083,7137003696.5462,14622391.3734,7091872175.0202,42,477576,100633.7822,36397.801
1000,0.58,-19.9325,-4.901,1.5872,-8.3288,7347735031.2904,7437671688.0171,14733552.1377,7391702682.114,46,458296,96559.5245,34922.6219
1000,0.59,-15.0317,-4.9293,1.5996,-8.0369,7642420412.5549,7747696405.7086,15027054.1354,7691035789.6013,43,439887,92810.443,33566.3182
1000,0.6,-16.7474,-4.9293,1.5322,-7.6659,7949527893.342,8035329998.3159,13963594.6868,7991797610.7728,42,422803,89317.0087,32302.6319
1000,0.61,-15.0064,-4.901,1.4019,-7.3671,8249420997.8557,8348308061.0172,14512545.2854,8291893982.6114,45,408180,86092.1519,31137.0508
1000,0.62,-13.2548,-4.0263,1.4349,-7.0486,8547126576.4969,8636369564.3718,13849192.1301,8590311255.8886,44,393439,83105.1389,30055.8417
1000,0.63,-13.2031,-3.9404,1.4652,-6.8392,8841780170.0417,8941279981.1318,14895560.0167,8891361067.2387,36,380643,80291.2969,29040.3798
1000,0.64,-13.1772,-3.969,1.3308,-6.6375,9151286727.1729,9241080959.2688,14032368.7768,9192218203.6358,40,367937,77671.3171,28090.2473
1000,0.65,-11.4407,-3.9404,1.2871,-6.4082,9443199347.4697,9530341371.3571,14504519.7374,9491519066.7788,39,356327,75220.9846,27204.2173
1000,0.66,-11.4407,-3.0279,1.188,-6.084,9746623731.3269,9836312301.073,14120942.5868,9792397411.6884,38,345257,72913.1387,26368.6588
1000,0.67,-13.1772,-2.999,1.2183,-5.9001,10044275297.595,10157564629.1978,14496001.6697,10091384938.106,39,334828,70748.5431,25586.6722
1000,0.68,-10.5195,-2.999,1.1767,-5.7145,10346147199.4432,10438122662.0342,14283597.0251,10391218615.555,38,324769,68711.3876,24849.9063
1000,0.69,-11.4407,-3.9404,1.1068,-5.5284,10642817627.9055,10739030529.2084,14100145.9095,10692009893.4211,38,315918,66777.4218,24151.6584
1000,0.7,-10.4662,-2.999,1.0842,-5.3512,10946779726.9715,11032369431.4248,13711270.6166,10991672318.1208,39,307266,64964.9547,23495.2524
1000,0.71,-10.5195,-2.9701,1.0496,-5.136,11254552501.2303,11334261841.1396,13648501.8534,11291893163.0232,37,298865,63235.3785,22869.7176
1000,0.72,-9.5618,-2.9701,1.0499,-4.9866,11542490936.8232,11629370936.8232,13604133.3358,11591234280.8377,37,291443,61598.9782,22278.5822
1000,0.73,-9.6157,-2.9701,0.9513,-4.7868,11853414256.6069,11934623080.963,13369409.4616,11891234432.0553,36,283877,60052.0414,21717.81
1000,0.74,-11.3615,-2.0192,0.9719,-4.624,12156239408.6377,12225568801.1606,12832303.3897,12191468410.3339,35,277081,58574.2698,21184.4652
1000,0.75,-8.6483,-2.9701,0.9262,-4.4737,12446487053.4351,12528928777.1838,12765651.1381,12491715142.1891,35,270237,57169.5177,20675.3692
1000,0.76,-8.6755,-2.9701,0.9366,-4.3611,12753090719.6262,12831063001.0921,12616389.7564,12792165937.6753,36,263736,55822.904,20188.7817
1000,0.77,-9.6426,-2.0192,0.9077,-4.1621,13049433001.0921,13129469214.5513,12613938.9753,13091714062.4876,36,257832,54545.0485,19726.9763
1000,0.78,-7.808,-2.0192,0.8259,-3.9757,13353038697.043,13429805248.3319,12131606.5126,13391449626.2516,35,500428,53653.08,19360.1312
1000,0.79,-8.6483,-1.99,0.8609,-3.8846,13645564997.7655,13729597065.4907,12143649.584,13691605003.0192,36,492086,102622.4231,36307.7483
