sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
10000,0.5,-153.8673,-105.7167,0.3645,-127.0015,-7166327.274,-27.0,72369.662,-1404.0858,96,1310,15.6447,135.9565
10000,0.51,-188.3764,-107.6594,1.1179,-127.0154,-3916327.274,-27.0,75953.0355,-3095.9977,97,1264,17.8455,133.7556
10000,0.52,-195.5103,-71.2014,2.0046,-127.0082,-295996327.274,5201963672.726,90057660.2197,1504519.9679,94,322505,4583.1992,233.5206
10000,0.53,-200.2084,-63.0,3.2677,-127.0933,-629716327.274,5304863672.726,118766188.8508,2353086.0558,92,317623,5937.2705,321.75
10000,0.54,-198.5489,-63.0,4.6122,-127.1193,-1093136327.274,5404333672.726,229003020.5078,9341053.8769,94,311257,9149.3802,565.9431
10000,0.55,-200.0519,-63.0,6.4081,-127.0819,-5146346327.274,5502593672.726,412148094.2638,27887546.5188,93,306294,14808.7885,1291.1263
10000,0.56,-200.2084,-31.0,8.32,-126.6559,-2478316327.274,5603263672.726,640280656.5955,71532790.5222,91,300592,20354.3175,2302.0185
10000,0.57,-200.2084,-38.9952,12.1985,-125.9622,-2525836327.274,5706593672.726,991810315.6786,174267672.1184,90,295778,27020.129,4027.8511
10000,0.58,-199.6615,-31.0,15.4448,-124.539,-2444696327.274,5806253672.726,1322876028.9197,314404652.333,84,290722,32120.5111,5741.5595
10000,0.59,-200.2084,-31.0,19.3441,-122.3066,-2052966327.274,5907933672.726,1683578624.9494,524142152.1184,85,286187,36722.856,7603.5384
10000,0.6,-200.2084,-31.0,23.4743,-119.1539,-4651036327.274,6010903672.726,2100557684.0887,850694835.2572,83,281325,41198.4173,9772.4572
10000,0.61,-200.2084,-31.0,26.7664,-115.4562,-1978166327.274,6106033672.726,2409133135.4225,1176099710.1993,81,276421,43942.8215,11386.1049
10000,0.62,-200.2084,-31.0,30.6791,-110.5293,-2281356327.274,6208963672.726,2742113415.546,1650561897.5745,82,271927,46404.3413,12995.7189
10000,0.63,-200.2084,-15.0,33.8456,-104.4248,-1281606327.274,6307993672.726,2999576385.0683,2191656417.7114,83,267867,48681.1703,14656.4377
10000,0.64,-200.2084,-15.0,36.0573,-98.3551,-5092186327.274,6407243672.726,3163854092.399,2722198342.1513,81,263414,49712.2606,15631.1593
10000,0.65,-200.2084,-15.0,38.1356,-92.151,-4642946327.274,6513593672.726,3248851183.7251,3231332191.7492,80,259459,50214.7256,16271.0194
10000,0.66,-200.104,-15.0,38.8565,-85.7042,-4094306327.274,6608683672.726,3265251507.1483,3756676829.8864,79,255477,50788.4173,16993.0894
10000,0.67,-200.2084,-15.0,39.6607,-80.0537,-697986327.274,6708133672.726,3244582258.86,4164641934.6038,78,251790,50758.909,17285.2171
10000,0.68,-199.3234,-8.4384,39.4817,-72.8561,-734426327.274,6807903672.726,3135059802.0594,4702242998.4409,78,495007,100139.8048,34070.7046
10000,0.69,-200.2084,-7.1644,38.8612,-66.5298,-940856327.274,6908023672.726,2993362830.6399,5153420885.115,78,488113,99824.0649,34450.7102
10000,0.7,-197.7805,-7.0,38.3168,-61.399,-66606327.274,7009023672.726,2866702861.9625,5496907050.1544,77,481030,99096.4789,34505.279
10000,0.71,-197.1132,-7.0,36.6932,-55.6848,-251186327.274,7108983672.726,2675850216.6995,5872589437.2512,76,474322,98361.8069,34543.4109
10000,0.72,-198.5489,-7.0,34.5285,-49.579,-433386327.274,7207833672.726,2402871883.099,6271070988.7131,76,467901,97582.9116,34533.9042
10000,0.73,-199.6615,-7.0,32.7571,-44.8958,-154246327.274,7310053672.726,2217446118.733,6539832772.6749,75,461327,96638.4591,34378.1387
10000,0.74,-197.7319,-7.0,30.8588,-40.9699,-24796327.274,7409643672.726,2023560179.2116,6788539874.3541,75,454827,95614.0689,34142.5365
10000,0.75,-192.6458,-7.0,27.9627,-35.8215,-38816327.274,7508403672.726,1745534203.2654,7060172582.614,73,448705,94621.1987,33918.1354
10000,0.76,-199.3234,-7.0,26.3889,-32.4955,-20046327.274,7606623672.726,1608365857.9959,7234137038.7764,71,442788,93469.8781,33548.5533
10000,0.77,-180.3812,-7.0,24.2675,-29.1297,-3946327.274,7707643672.726,1438656719.2559,7412559785.5427,71,437150,92386.1366,33219.8147
10000,0.78,-195.6012,-7.0,21.9178,-26.0564,-5736327.274,7809483672.726,1228287887.6678,7592991584.0279,72,431462,91354.8354,32920.0339
10000,0.79,-171.8708,-3.5467,19.5604,-23.4371,-1316327.274,7906733672.726,1028984260.1662,7755146065.5046,71,425970,90278.1539,32569.4059
