sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
1000,0.5,-15.9344,-15.9344,0.0,-15.9344,84.0656,5155.6216,345.4833,245.1673,68,152,14.9171,113.6119
1000,0.51,-15.9344,-15.9344,0.0,-15.9344,84.0656,13364.1869,678.4662,313.4514,73,150,14.1817,113.7569
1000,0.52,-15.9344,-15.9344,0.0,-15.9344,84.0656,40277.3203,1517.6695,397.5749,66,155,13.9156,112.9674
1000,0.53,-15.9344,-15.9344,0.0,-15.9344,84.0656,30502.7738,2077.6761,625.18,71,151,13.4898,112.5242
1000,0.54,-15.9344,-15.9344,0.0,-15.9344,84.0656,1349672.136,43039.9443,2444.5526,60,150,13.3408,112.1686
