sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
800000,0.5,-98.8316,-24.67,12.3814,-80.4153,-90.9999,10966.0318,164.2537,-0.0508,,,,
800000,0.51,-98.9917,-24.67,13.4728,-75.9873,-90.9998,10953.585,256.1625,66.6341,,,,
800000,0.53,-98.3378,-19.0064,13.9189,-67.0282,-90.9998,17781.6862,564.1224,327.8023,,,,
800000,0.54,-98.4845,-18.1965,13.614,-62.8822,-90.9996,30436.313,818.6596,563.5792,,,,
800000,0.52,-98.896,-24.67,13.9329,-71.4578,-90.9998,17056.2465,382.1497,170.22,,,,
800000,0.55,-98.6276,-16.3,13.1621,-59.1527,-90.9993,27740.0073,1148.1765,901.1226,,,,
800000,0.56,-98.0758,-16.3,12.6708,-55.7594,-90.9972,42749.5595,1588.4218,1380.8831,,,,
800000,0.57,-97.4516,-16.3,12.1639,-52.6601,-90.974,42502.3441,2163.4558,2053.9738,,,,
800000,0.58,-96.6799,-16.3,11.6804,-49.8894,-90.9529,51522.3677,2870.0645,2960.8212,,,,
800000,0.59,-94.493,-16.3,11.2568,-47.3653,-90.6783,70101.4848,3741.139,4173.7955,,,,
800000,0.67,-85.127,-7.0,8.9747,-32.5839,674.9704,164218.7702,18039.7422,34972.5067,,,,
800000,0.75,-73.1299,-3.0,7.7898,-22.0918,13638.0413,346489.418,41038.6167,139914.5273,,,,
800000,0.68,-84.0117,-7.0,8.7908,-31.1543,1063.0029,187697.4754,20686.3375,42903.6446,,,,
800000,0.76,-73.7341,-3.0,7.687,-20.9062,20278.8706,376273.6192,43871.6212,160822.2206,,,,
800000,0.6,-96.4075,-16.3,10.8632,-45.0536,-90.0927,62995.8275,4813.1401,5765.6425,,,,
800000,0.69,-81.0548,-7.0,8.6259,-29.7447,1725.8011,196153.9026,23465.3759,52137.8199,,,,
800000,0.77,-73.7341,-3.0,7.5961,-19.6954,19845.6968,414460.0828,46614.2436,183995.7994,,,,
800000,0.61,-93.2938,-16.3,10.4968,-42.9128,-90.5639,81068.8295,6077.9888,7808.8461,,,,
800000,0.7,-79.0883,-7.0,8.478,-28.4017,1203.0813,226159.278,26336.3824,62698.1584,,,,
800000,0.78,-67.5729,-3.0,7.507,-18.5133,37258.9911,430687.2159,49135.3416,209344.9105,,,,
800000,0.62,-92.8812,-7.0,10.1868,-40.925,-23.3568,92023.1554,7546.5212,10403.7916,,,,
800000,0.71,-77.1004,-7.0,8.321,-27.0758,4116.035,250509.22,29277.707,74796.3515,,,,
800000,0.79,-71.1917,-3.0,7.4202,-17.2973,38732.1892,478480.3482,51817.8942,237365.502,,,,
800000,0.63,-93.406,-7.0,9.8925,-39.0793,70.4733,100206.8684,9222.8766,13621.387,,,,
800000,0.72,-77.3069,-7.0,8.149,-25.7838,5593.3454,262203.6225,32210.9754,88511.4092,,,,
800000,0.64,-93.0066,-7.0,9.6211,-37.3335,-90.2331,121593.4732,11105.4323,17574.3451,,,,
800000,0.73,-73.7341,-3.0,8.032,-24.5271,8191.7505,278340.5808,35231.7631,103836.5383,,,,
800000,0.65,-89.8003,-7.0,9.381,-35.6934,222.5628,124437.138,13236.1446,22375.0679,,,,
800000,0.74,-73.7341,-7.0,7.9018,-23.3139,8307.5071,310993.0852,38182.1999,120921.2495,,,,
800000,0.66,-86.3064,-7.0,9.1535,-34.094,479.0383,153768.5087,15552.6289,28143.1647,,,,
