sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
800000,0.5,-93.4154,-6.5937,11.6298,-40.6828,-50.8926,139919.518,9960.7735,16782.0088,,,,
800000,0.51,-94.9695,-6.5937,11.5056,-38.8618,74.3217,130739.1984,10682.0595,19312.2494,,,,
800000,0.53,-90.8016,-4.0625,11.272,-35.4369,534.9251,151296.4948,11940.6393,24845.7072,,,,
800000,0.54,-89.0555,-4.0625,11.1796,-33.7996,663.7529,140356.5363,12535.4606,27873.2637,,,,
800000,0.52,-93.99,-4.0625,11.4102,-37.1439,155.1741,144096.3675,11345.9107,21984.3527,,,,
800000,0.55,-88.992,-4.0625,11.0587,-32.1925,736.6228,136813.1164,13042.6974,31043.3046,,,,
800000,0.56,-88.6111,-4.0625,10.9772,-30.5858,1009.8723,179548.7629,13566.6908,34466.8653,,,,
800000,0.57,-87.3822,-4.0625,10.8961,-29.0637,2022.0115,169109.5607,14024.2534,38057.1362,,,,
800000,0.58,-87.3822,-4.0625,10.8262,-27.5304,1449.9347,173707.4647,14487.6536,41863.7331,,,,
800000,0.59,-84.4225,-4.0625,10.7318,-26.0191,2925.1865,185944.3839,14903.4307,45912.0821,,,,
800000,0.67,-78.6316,-2.375,9.3109,-14.8814,15330.1426,220076.0578,18947.3268,91676.782,,,,
800000,0.75,-63.8125,-1.25,5.7455,-7.3272,50626.9352,375948.3838,27822.7023,184737.305,,,,
800000,0.68,-73.6193,-2.375,8.9519,-13.6838,20610.6394,248564.192,19687.164,99840.2013,,,,
800000,0.76,-59.7917,-1.25,5.2517,-6.7031,76748.471,403332.2147,29551.4688,202503.3834,,,,
800000,0.6,-82.9835,-4.0625,10.6478,-24.5283,4227.7612,166762.4764,15351.0182,50258.0712,,,,
800000,0.69,-73.6193,-2.375,8.5687,-12.571,20238.405,285652.5405,20493.3337,108723.8268,,,,
800000,0.77,-59.7917,-1.25,4.7874,-6.1341,79077.0565,449996.552,31456.8171,221992.8834,,,,
800000,0.61,-81.778,-4.0625,10.5449,-23.0443,4249.8371,177527.4517,15791.8673,54909.8337,,,,
800000,0.7,-73.6193,-2.375,8.1509,-11.5089,20804.3973,275628.8606,21402.6518,118554.8388,,,,
800000,0.78,-59.7917,-1.25,4.3277,-5.6189,94660.759,457838.241,33577.1049,243635.1686,,,,
800000,0.62,-82.6916,-2.375,10.4069,-21.6008,5432.8907,183246.7093,16231.9174,59911.0063,,,,
800000,0.71,-70.6881,-2.375,7.7078,-10.5388,29400.5759,323602.3768,22423.2011,129321.5273,,,,
800000,0.79,-59.7917,-1.25,3.8941,-5.1553,91470.7467,535780.98,35863.1241,267568.4625,,,,
800000,0.63,-84.4225,-2.375,10.2674,-20.1763,9117.1613,192245.0772,16693.9745,65293.38,,,,
800000,0.72,-70.6881,-2.375,7.2195,-9.6221,31189.0159,317426.7894,23559.6712,141229.6319,,,,
800000,0.64,-78.6316,-2.375,10.082,-18.7911,9747.9631,217851.1912,17185.1513,71063.8836,,,,
800000,0.73,-63.8125,-2.375,6.7362,-8.7926,42784.1643,328574.9191,24828.8813,154346.1619,,,,
800000,0.65,-76.7941,-2.375,9.881,-17.4395,9586.6182,225583.749,17762.232,77338.6961,,,,
800000,0.74,-63.8125,-2.375,6.2273,-8.0222,48965.2609,347494.0639,26231.9305,168819.2554,,,,
800000,0.66,-73.6193,-2.375,9.602,-16.1298,16090.4998,242154.3508,18319.1289,84199.9291,,,,
